RECTYPE,BATCHID,BTCHENTRY,SRCELEDGER,SRCETYPE,DATEENTRY,JRNLDESC,FSCSYR,FSCSPERD
RECTYPE,BATCHNBR,JOURNALID,TRANSNBR,ACCTID,TRANSAMT,TRANSREF,TRANSDATE,SRCELDGR,SRCETYPE,COMMENT,TRANSDESC
2,MI0219040,33,10,2201,10,/TS# /Job#200152441,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Access Card Deduction","Access Card Deduction"
1,MI0219040,34,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,34,1,4103-321,3600,/TS# /Job#200150611,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,34,2,2201,-3600,/TS# /Job#200150611,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,34,3,4113-321,330,/TS# /Job#200150611,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,34,4,2201,-330,/TS# /Job#200150611,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,34,5,4103-321,378,/TS# /Job#200150611,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219040,34,6,2201,-378,/TS# /Job#200150611,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219040,34,7,4103-321,67,/TS# /Job#200150611,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,MI0219040,34,8,2201,-67,/TS# /Job#200150611,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,MI0219040,35,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,35,1,4103-321,4000,/TS# /Job#200155100,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,35,2,2201,-4000,/TS# /Job#200155100,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219040,36,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,36,1,4103-321,1161.29,/TS# /Job#200155100,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,36,2,2201,-1161.29,/TS# /Job#200155100,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219040,37,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,37,1,4102-321,3500,/TS# /Job#200146757,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,37,2,2201,-3500,/TS# /Job#200146757,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,37,3,4112-321,143,/TS# /Job#200146757,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,37,4,2201,-143,/TS# /Job#200146757,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,37,5,4102-321,-225.8,/TS# /Job#200146757,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Unpaid Leave","Unpaid Leave"
2,MI0219040,37,6,2201, 225.8,/TS# /Job#200146757,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Unpaid Leave","Unpaid Leave"
1,MI0219040,38,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,38,1,4103-321,3100,/TS# /Job#200147720,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,38,2,2201,-3100,/TS# /Job#200147720,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,38,3,4113-321,286,/TS# /Job#200147720,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,38,4,2201,-286,/TS# /Job#200147720,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,38,5,4103-321,408,/TS# /Job#200147720,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219040,38,6,2201,-408,/TS# /Job#200147720,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219040,38,7,4103-321,19,/TS# /Job#200147720,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,MI0219040,38,8,2201,-19,/TS# /Job#200147720,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,MI0219040,39,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,39,1,4103-321,4500,/TS# /Job#200150262,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,39,2,2201,-4500,/TS# /Job#200150262,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,39,3,4113-321,286,/TS# /Job#200150262,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,39,4,2201,-286,/TS# /Job#200150262,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
1,MI0219040,40,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,40,1,4103-321,3500,/TS# /Job#200150263,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,40,2,2201,-3500,/TS# /Job#200150263,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,40,3,4113-321,286,/TS# /Job#200150263,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,40,4,2201,-286,/TS# /Job#200150263,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,40,5,4103-321,242,/TS# /Job#200150263,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219040,40,6,2201,-242,/TS# /Job#200150263,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219040,40,7,4103-321,60.6,/TS# /Job#200150263,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,MI0219040,40,8,2201,-60.6,/TS# /Job#200150263,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,MI0219040,41,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,41,1,4103-321,3800,/TS# /Job#200150265,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,41,2,2201,-3800,/TS# /Job#200150265,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,41,3,4113-321,450,/TS# /Job#200150265,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Language Allowance","Language Allowance"
2,MI0219040,41,4,2201,-450,/TS# /Job#200150265,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Language Allowance","Language Allowance"
2,MI0219040,41,5,4113-321,273,/TS# /Job#200150265,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,41,6,2201,-273,/TS# /Job#200150265,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,41,7,4113-321,200,/TS# /Job#200150265,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "KPI Incentive","KPI Incentive"
2,MI0219040,41,8,2201,-200,/TS# /Job#200150265,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "KPI Incentive","KPI Incentive"
2,MI0219040,41,9,4103-321,297.5,/TS# /Job#200150265,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219040,41,10,2201,-297.5,/TS# /Job#200150265,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
1,MI0219040,42,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,42,1,4103-321,2500,/TS# /Job#200150315,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,42,2,2201,-2500,/TS# /Job#200150315,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,42,3,4113-321,418,/TS# /Job#200150315,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,42,4,2201,-418,/TS# /Job#200150315,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,42,5,4103-321,748,/TS# /Job#200150315,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219040,42,6,2201,-748,/TS# /Job#200150315,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "OT Adjustment","OT Adjustment"
2,MI0219040,42,7,4103-321,82.8,/TS# /Job#200150315,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,MI0219040,42,8,2201,-82.8,/TS# /Job#200150315,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,MI0219040,43,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,43,1,4103-321,2600,/TS# /Job#200150873,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,43,2,2201,-2600,/TS# /Job#200150873,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219040,44,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,44,1,4103-321,4200,/TS# /Job#200151049,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,44,2,2201,-4200,/TS# /Job#200151049,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219040,45,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,45,1,4103-321,2500,/TS# /Job#200152181,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,45,2,2201,-2500,/TS# /Job#200152181,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,45,3,4113-321,116.67,/TS# /Job#200152181,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "KPI Incentive","KPI Incentive"
2,MI0219040,45,4,2201,-116.67,/TS# /Job#200152181,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "KPI Incentive","KPI Incentive"
2,MI0219040,45,5,4113-321,273,/TS# /Job#200152181,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,45,6,2201,-273,/TS# /Job#200152181,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
1,MI0219040,46,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,46,1,4103-321,2500,/TS# /Job#200153834,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,46,2,2201,-2500,/TS# /Job#200153834,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,46,3,4113-321,260,/TS# /Job#200153834,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,46,4,2201,-260,/TS# /Job#200153834,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
1,MI0219040,47,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,47,1,4103-321,2500,/TS# /Job#200154791,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,47,2,2201,-2500,/TS# /Job#200154791,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,47,3,4113-321,65,/TS# /Job#200154791,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,47,4,2201,-65,/TS# /Job#200154791,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
1,MI0219040,48,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,48,1,4103-321,2500,/TS# /Job#200154793,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,48,2,2201,-2500,/TS# /Job#200154793,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,48,3,4113-321,65,/TS# /Job#200154793,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
2,MI0219040,48,4,2201,-65,/TS# /Job#200154793,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Shift Allowance","Shift Allowance"
1,MI0219040,49,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,49,1,4103-321,2500,/TS# /Job#200155001,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,49,2,2201,-2500,/TS# /Job#200155001,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219040,50,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,50,1,4103-321,3300,/TS# /Job#200155098,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,50,2,2201,-3300,/TS# /Job#200155098,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219040,51,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,51,1,4103-321,958.06,/TS# /Job#200155098,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,51,2,2201,-958.06,/TS# /Job#200155098,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219040,52,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,52,1,4103-321,1928.57,/TS# /Job#200155567,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,52,2,2201,-1928.57,/TS# /Job#200155567,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,52,3,4113-321,289.29,/TS# /Job#200155567,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Language Allowance","Language Allowance"
2,MI0219040,52,4,2201,-289.29,/TS# /Job#200155567,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Language Allowance","Language Allowance"
1,MI0219040,53,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,53,1,4103-321,1607.14,/TS# /Job#200155568,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,53,2,2201,-1607.14,/TS# /Job#200155568,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219040,54,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,54,1,4103-321,6800,/TS# /Job#200153144,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219040,54,2,2201,-6800,/TS# /Job#200153144,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219040,55,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,55,1,4103-321,3033.87,/TS# /Job#200155100,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,MI0219040,55,2,2201,-3033.87,/TS# /Job#200155100,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,MI0219040,56,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219040,56,1,4103-321,2085.05,/TS# /Job#200155098,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,MI0219040,56,2,2201,-2085.05,/TS# /Job#200155098,20190228,GL,JE,/Batch #MI0219040 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,MI0219042,57,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219042,57,1,4103-101,1407,/TS# /Job#200154068,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219042,57,2,2201,-1407,/TS# /Job#200154068,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219042,57,3,4103-101,255.84,/TS# /Job#200154068,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,MI0219042,57,4,2201,-255.84,/TS# /Job#200154068,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,MI0219042,57,5,4103-101,191.84,/TS# /Job#200154068,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,MI0219042,57,6,2201,-191.84,/TS# /Job#200154068,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,MI0219042,57,7,4113-101,12,/TS# /Job#200154068,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
2,MI0219042,57,8,2201,-12,/TS# /Job#200154068,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
2,MI0219042,57,9,4113-101,22,/TS# /Job#200154068,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
2,MI0219042,57,10,2201,-22,/TS# /Job#200154068,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
1,MI0219042,58,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219042,58,1,4102-101,241.22,/TS# /Job#200154230,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,MI0219042,58,2,2201,-241.22,/TS# /Job#200154230,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,MI0219042,58,3,4102-101,665.38,/TS# /Job#200154230,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,MI0219042,58,4,2201,-665.38,/TS# /Job#200154230,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,MI0219042,58,5,4112-101,72,/TS# /Job#200154230,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
2,MI0219042,58,6,2201,-72,/TS# /Job#200154230,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
2,MI0219042,58,7,4112-101,22,/TS# /Job#200154230,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
2,MI0219042,58,8,2201,-22,/TS# /Job#200154230,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
1,MI0219042,59,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219042,59,1,4103-101,1559,/TS# /Job#200154252,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219042,59,2,2201,-1559,/TS# /Job#200154252,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219042,59,3,4103-101,283.52,/TS# /Job#200154252,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,MI0219042,59,4,2201,-283.52,/TS# /Job#200154252,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,MI0219042,59,5,4103-101,567.04,/TS# /Job#200154252,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,MI0219042,59,6,2201,-567.04,/TS# /Job#200154252,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,MI0219042,59,7,4103-101,870.5,/TS# /Job#200154252,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,MI0219042,59,8,2201,-870.5,/TS# /Job#200154252,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,MI0219042,59,9,4113-101,84,/TS# /Job#200154252,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
2,MI0219042,59,10,2201,-84,/TS# /Job#200154252,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
2,MI0219042,59,11,4113-101,66,/TS# /Job#200154252,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
2,MI0219042,59,12,2201,-66,/TS# /Job#200154252,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
1,MI0219042,60,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219042,60,1,4103-101,1620,/TS# /Job#200154304,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219042,60,2,2201,-1620,/TS# /Job#200154304,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219042,60,3,4103-101,220.96,/TS# /Job#200154304,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,MI0219042,60,4,2201,-220.96,/TS# /Job#200154304,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,MI0219042,60,5,4113-101,30,/TS# /Job#200154304,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
2,MI0219042,60,6,2201,-30,/TS# /Job#200154304,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
1,MI0219042,61,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219042,61,1,4103-101,2200,/TS# /Job#200154308,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219042,61,2,2201,-2200,/TS# /Job#200154308,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Normal","Normal"
1,MI0219042,62,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219042,62,1,4103-101,1535,/TS# /Job#200154310,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219042,62,2,2201,-1535,/TS# /Job#200154310,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219042,62,3,4103-101,113.36,/TS# /Job#200154310,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,MI0219042,62,4,2201,-113.36,/TS# /Job#200154310,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "PH 2.0","PH 2.0"
2,MI0219042,62,5,4103-101,122.08,/TS# /Job#200154310,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,MI0219042,62,6,2201,-122.08,/TS# /Job#200154310,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,MI0219042,62,7,4103-101,202.74,/TS# /Job#200154310,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,MI0219042,62,8,2201,-202.74,/TS# /Job#200154310,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,MI0219042,62,9,4113-101,30,/TS# /Job#200154310,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
2,MI0219042,62,10,2201,-30,/TS# /Job#200154310,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
2,MI0219042,62,11,4113-101,22,/TS# /Job#200154310,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
2,MI0219042,62,12,2201,-22,/TS# /Job#200154310,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Meal Allowance","Meal Allowance"
1,MI0219042,63,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,MI0219042,63,1,4103-101,2764,/TS# /Job#200155618,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219042,63,2,2201,-2764,/TS# /Job#200155618,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,MI0219042,63,3,4103-101,145.73,/TS# /Job#200155618,20190228,GL,JE,/Batch #MI0219042 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
