RECTYPE,BATCHID,BTCHENTRY,SRCELEDGER,SRCETYPE,DATEENTRY,JRNLDESC,FSCSYR,FSCSPERD
RECTYPE,BATCHNBR,JOURNALID,TRANSNBR,ACCTID,TRANSAMT,TRANSREF,TRANSDATE,SRCELDGR,SRCETYPE,COMMENT,TRANSDESC
2,CH0919008,20,6,2201,-701.75,/TS# /Job#200160053,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,21,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,21,1,4103-111,7725,/TS# /Job#200160052,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,21,2,2201,-7725,/TS# /Job#200160052,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,21,3,4103-111,60,/TS# /Job#200160052,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,21,4,2201,-60,/TS# /Job#200160052,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,21,5,4103-111,128.98,/TS# /Job#200160052,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,21,6,2201,-128.98,/TS# /Job#200160052,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,22,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,22,1,4103-111,3557,/TS# /Job#200160017,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,22,2,2201,-3557,/TS# /Job#200160017,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,22,3,4103-111,825,/TS# /Job#200160017,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,22,4,2201,-825,/TS# /Job#200160017,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,22,5,4103-111,2310,/TS# /Job#200160017,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,22,6,2201,-2310,/TS# /Job#200160017,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,22,7,4103-111,1254.75,/TS# /Job#200160017,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,22,8,2201,-1254.75,/TS# /Job#200160017,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,22,9,4103-111,1014.25,/TS# /Job#200160017,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,22,10,2201,-1014.25,/TS# /Job#200160017,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,23,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,23,1,4103-111,3894,/TS# /Job#200160059,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,23,2,2201,-3894,/TS# /Job#200160059,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,23,3,4103-111,1480,/TS# /Job#200160059,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,23,4,2201,-1480,/TS# /Job#200160059,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,23,5,4103-111,276.5,/TS# /Job#200160059,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,23,6,2201,-276.5,/TS# /Job#200160059,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,23,7,4103-111,1616.8,/TS# /Job#200160059,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,23,8,2201,-1616.8,/TS# /Job#200160059,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,24,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,24,1,4103-111,4229,/TS# /Job#200160031,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,24,2,2201,-4229,/TS# /Job#200160031,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,24,3,4103-111,480,/TS# /Job#200160031,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,24,4,2201,-480,/TS# /Job#200160031,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,24,5,4103-111,289.75,/TS# /Job#200160031,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,24,6,2201,-289.75,/TS# /Job#200160031,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,25,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,25,1,4103-111,6192,/TS# /Job#200160057,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,25,2,2201,-6192,/TS# /Job#200160057,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,25,3,4103-111,300,/TS# /Job#200160057,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,25,4,2201,-300,/TS# /Job#200160057,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,25,5,4103-111,930,/TS# /Job#200160057,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,25,6,2201,-930,/TS# /Job#200160057,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,25,7,4103-111,458.5,/TS# /Job#200160057,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,25,8,2201,-458.5,/TS# /Job#200160057,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,25,9,4103-111,1632.62,/TS# /Job#200160057,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,25,10,2201,-1632.62,/TS# /Job#200160057,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,26,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,26,1,4103-111,3321,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,26,2,2201,-3321,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,26,3,4103-111,125,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,26,4,2201,-125,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,26,5,4103-111,1300,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,26,6,2201,-1300,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,26,7,4103-111,416.5,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,26,8,2201,-416.5,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,26,9,4103-111,2288,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,26,10,2201,-2288,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,27,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,27,1,4103-111,3765,/TS# /Job#200160046,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,27,2,2201,-3765,/TS# /Job#200160046,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,27,3,4103-111,1181.55,/TS# /Job#200160046,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,27,4,2201,-1181.55,/TS# /Job#200160046,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,28,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,28,1,4103-111,3965,/TS# /Job#200160047,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,28,2,2201,-3965,/TS# /Job#200160047,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,28,3,4103-111,670,/TS# /Job#200160047,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,28,4,2201,-670,/TS# /Job#200160047,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,28,5,4103-111,393.75,/TS# /Job#200160047,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,28,6,2201,-393.75,/TS# /Job#200160047,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,28,7,4103-111,1504.2,/TS# /Job#200160047,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,28,8,2201,-1504.2,/TS# /Job#200160047,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,29,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,29,1,4103-111,3424,/TS# /Job#200160048,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,29,2,2201,-3424,/TS# /Job#200160048,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,29,3,4103-111,60,/TS# /Job#200160048,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,29,4,2201,-60,/TS# /Job#200160048,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,29,5,4103-111,430.5,/TS# /Job#200160048,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,29,6,2201,-430.5,/TS# /Job#200160048,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,29,7,4103-111,1657.1,/TS# /Job#200160048,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,29,8,2201,-1657.1,/TS# /Job#200160048,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,30,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,30,1,4103-111,3247,/TS# /Job#200160035,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,30,2,2201,-3247,/TS# /Job#200160035,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,30,3,4103-111,900,/TS# /Job#200160035,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,30,4,2201,-900,/TS# /Job#200160035,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,30,5,4103-111,126,/TS# /Job#200160035,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,30,6,2201,-126,/TS# /Job#200160035,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,31,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,31,1,4103-111,4366,/TS# /Job#200160051,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,31,2,2201,-4366,/TS# /Job#200160051,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,31,3,4103-111,187.5,/TS# /Job#200160051,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,31,4,2201,-187.5,/TS# /Job#200160051,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,31,5,4103-111,940,/TS# /Job#200160051,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,31,6,2201,-940,/TS# /Job#200160051,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,31,7,4103-111,1334.4,/TS# /Job#200160051,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,31,8,2201,-1334.4,/TS# /Job#200160051,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,32,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,32,1,4103-111,5951,/TS# /Job#200160036,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,32,2,2201,-5951,/TS# /Job#200160036,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,32,3,4103-111,400,/TS# /Job#200160036,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,32,4,2201,-400,/TS# /Job#200160036,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,32,5,4103-111,720,/TS# /Job#200160036,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,32,6,2201,-720,/TS# /Job#200160036,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,32,7,4103-111,148.8,/TS# /Job#200160036,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,32,8,2201,-148.8,/TS# /Job#200160036,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,33,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,33,1,4103-111,6172,/TS# /Job#200160050,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,33,2,2201,-6172,/TS# /Job#200160050,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,33,3,4103-111,175,/TS# /Job#200160050,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,33,4,2201,-175,/TS# /Job#200160050,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,33,5,4103-111,710,/TS# /Job#200160050,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,33,6,2201,-710,/TS# /Job#200160050,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,33,7,4103-111,644,/TS# /Job#200160050,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,33,8,2201,-644,/TS# /Job#200160050,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,33,9,4103-111,1169,/TS# /Job#200160050,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,33,10,2201,-1169,/TS# /Job#200160050,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,34,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,34,1,4103-111,3650,/TS# /Job#200160032,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,34,2,2201,-3650,/TS# /Job#200160032,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,34,3,4103-111,420,/TS# /Job#200160032,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,34,4,2201,-420,/TS# /Job#200160032,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,34,5,4103-111,219,/TS# /Job#200160032,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,34,6,2201,-219,/TS# /Job#200160032,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,35,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,35,1,4103-111,4285,/TS# /Job#200160049,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,35,2,2201,-4285,/TS# /Job#200160049,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,35,3,4103-111,420,/TS# /Job#200160049,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,35,4,2201,-420,/TS# /Job#200160049,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,35,5,4103-111,413,/TS# /Job#200160049,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,35,6,2201,-413,/TS# /Job#200160049,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,35,7,4103-111,744.4,/TS# /Job#200160049,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,35,8,2201,-744.4,/TS# /Job#200160049,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,36,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,36,1,4103-111,700,/TS# /Job#200160028,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,36,2,2201,-700,/TS# /Job#200160028,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,36,3,4103-111,1240,/TS# /Job#200160028,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,36,4,2201,-1240,/TS# /Job#200160028,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,36,5,4103-111,29.75,/TS# /Job#200160028,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,36,6,2201,-29.75,/TS# /Job#200160028,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,36,7,4103-111,692.25,/TS# /Job#200160028,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,36,8,2201,-692.25,/TS# /Job#200160028,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,37,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,37,1,4103-111,840,/TS# /Job#200153936,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,37,2,2201,-840,/TS# /Job#200153936,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,37,3,4103-111,747.25,/TS# /Job#200153936,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,37,4,2201,-747.25,/TS# /Job#200153936,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,37,5,4103-111,594,/TS# /Job#200153936,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,37,6,2201,-594,/TS# /Job#200153936,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,38,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,38,1,4103-111,775,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,38,2,2201,-775,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,CH0919008,38,3,4103-111,1550,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,38,4,2201,-1550,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,38,5,4103-111,381.5,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,38,6,2201,-381.5,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,38,7,4103-111,1383,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,38,8,2201,-1383,/TS# /Job#200160018,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,39,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,39,1,4103-111,8069,/TS# /Job#200160014,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,39,2,2201,-8069,/TS# /Job#200160014,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,39,3,4103-111,640,/TS# /Job#200160014,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,39,4,2201,-640,/TS# /Job#200160014,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,39,5,4103-111,311.6,/TS# /Job#200160014,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
2,CH0919008,39,6,2201,-311.6,/TS# /Job#200160014,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Reimbursement/Claim","Reimbursement/Claim"
1,CH0919008,40,GL,JE,20190916,Cost of Sales - Pays,2019,9
2,CH0919008,40,1,4103-111,4500,/TS# /Job#200160533,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,40,2,2201,-4500,/TS# /Job#200160533,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,CH0919008,40,3,4103-111,420,/TS# /Job#200160533,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,40,4,2201,-420,/TS# /Job#200160533,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,CH0919008,40,5,4103-111,304.5,/TS# /Job#200160533,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
2,CH0919008,40,6,2201,-304.5,/TS# /Job#200160533,20190916,GL,JE,/Batch #CH0919008 /TSheet # /PaySlip # /Item: "Variable Allowance","Variable Allowance"
