RECTYPE,BATCHID,BTCHENTRY,SRCELEDGER,SRCETYPE,DATEENTRY,JRNLDESC,FSCSYR,FSCSPERD
RECTYPE,BATCHNBR,JOURNALID,TRANSNBR,ACCTID,TRANSAMT,TRANSREF,TRANSDATE,SRCELDGR,SRCETYPE,COMMENT,TRANSDESC
2,NU0219032,279,7,4103-104,349.2,/TS# /Job#200152301,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,279,8,2201,-349.2,/TS# /Job#200152301,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,279,9,4113-104,250,/TS# /Job#200152301,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,279,10,2201,-250,/TS# /Job#200152301,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,279,11,4113-104,42,/TS# /Job#200152301,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,279,12,2201,-42,/TS# /Job#200152301,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,279,13,4113-104,154,/TS# /Job#200152301,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,279,14,2201,-154,/TS# /Job#200152301,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,279,15,4113-104,50,/TS# /Job#200152301,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Perfect Attendance","Perfect Attendance"
2,NU0219032,279,16,2201,-50,/TS# /Job#200152301,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Perfect Attendance","Perfect Attendance"
2,NU0219032,279,17,4613-104,250,/TS# /Job#200152301,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "PA reward","PA reward"
2,NU0219032,279,18,2201,-250,/TS# /Job#200152301,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "PA reward","PA reward"
1,NU0219032,280,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,NU0219032,280,1,4103-104,7200,/TS# /Job#200155134,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,280,2,2201,-7200,/TS# /Job#200155134,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,280,3,4113-104,250,/TS# /Job#200155134,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,280,4,2201,-250,/TS# /Job#200155134,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,280,5,4113-104,50,/TS# /Job#200155134,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Perfect Attendance","Perfect Attendance"
2,NU0219032,280,6,2201,-50,/TS# /Job#200155134,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Perfect Attendance","Perfect Attendance"
1,NU0219032,281,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,NU0219032,281,1,4103-104,1750,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,281,2,2201,-1750,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,281,3,4103-104,381.84,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,NU0219032,281,4,2201,-381.84,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,NU0219032,281,5,4103-104,1124.13,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,281,6,2201,-1124.13,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,281,7,4103-104,890.96,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,281,8,2201,-890.96,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,281,9,4113-104,250,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,281,10,2201,-250,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,281,11,4113-104,126,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,281,12,2201,-126,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,281,13,4113-104,84,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,281,14,2201,-84,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,281,15,4113-104,50,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Perfect Attendance","Perfect Attendance"
2,NU0219032,281,16,2201,-50,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Perfect Attendance","Perfect Attendance"
2,NU0219032,281,17,4613-104,250,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "PA reward","PA reward"
2,NU0219032,281,18,2201,-250,/TS# /Job#200152295,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "PA reward","PA reward"
1,NU0219032,282,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,NU0219032,282,1,4103-104,1300,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,282,2,2201,-1300,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,282,3,4103-104,141.84,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,NU0219032,282,4,2201,-141.84,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,NU0219032,282,5,4103-104,488.56,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,282,6,2201,-488.56,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,282,7,4103-104,472.8,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,282,8,2201,-472.8,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,282,9,4113-104,250,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,282,10,2201,-250,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,282,11,4113-104,77,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,282,12,2201,-77,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,282,13,4113-104,126,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,282,14,2201,-126,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,282,15,4113-104,50,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Perfect Attendance","Perfect Attendance"
2,NU0219032,282,16,2201,-50,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Perfect Attendance","Perfect Attendance"
2,NU0219032,282,17,4613-104,500,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "PA reward","PA reward"
2,NU0219032,282,18,2201,-500,/TS# /Job#200152206,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "PA reward","PA reward"
1,NU0219032,283,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,NU0219032,283,1,4103-104,1480,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,283,2,2201,-1480,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,283,3,4103-104,80.73,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,NU0219032,283,4,2201,-80.73,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,NU0219032,283,5,4103-104,520.26,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,283,6,2201,-520.26,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,283,7,4103-104,753.2,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,283,8,2201,-753.2,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,283,9,4113-104,250,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,283,10,2201,-250,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,283,11,4113-104,63,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,283,12,2201,-63,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,283,13,4113-104,84,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,283,14,2201,-84,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,283,15,4103-104,-286.44,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Unpaid Leave","Unpaid Leave"
2,NU0219032,283,16,2201, 286.44,/TS# /Job#200152228,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Unpaid Leave","Unpaid Leave"
1,NU0219032,284,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,NU0219032,284,1,4103-104,1480,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,284,2,2201,-1480,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,284,3,4103-104,242.19,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,NU0219032,284,4,2201,-242.19,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,NU0219032,284,5,4103-104,861.12,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,284,6,2201,-861.12,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,284,7,4103-104,860.8,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,284,8,2201,-860.8,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,284,9,4113-104,250,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,284,10,2201,-250,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,284,11,4113-104,84,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,284,12,2201,-84,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,284,13,4113-104,84,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,284,14,2201,-84,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,284,15,4613-104,500,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "PA reward","PA reward"
2,NU0219032,284,16,2201,-500,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "PA reward","PA reward"
2,NU0219032,284,17,4103-104,-143.22,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Unpaid Leave","Unpaid Leave"
2,NU0219032,284,18,2201, 143.22,/TS# /Job#200149762,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Unpaid Leave","Unpaid Leave"
1,NU0219032,285,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,NU0219032,285,1,4103-104,1480,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,285,2,2201,-1480,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,285,3,4103-104,484.38,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,285,4,2201,-484.38,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,285,5,4103-104,968.4,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,285,6,2201,-968.4,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,285,7,4113-104,250,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,285,8,2201,-250,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,285,9,4113-104,77,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,285,10,2201,-77,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,285,11,4113-104,112,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,285,12,2201,-112,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,285,13,4613-104,250,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "PA reward","PA reward"
2,NU0219032,285,14,2201,-250,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "PA reward","PA reward"
2,NU0219032,285,15,4103-104,-95.48,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Unpaid Leave","Unpaid Leave"
2,NU0219032,285,16,2201, 95.48,/TS# /Job#200149760,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Unpaid Leave","Unpaid Leave"
1,NU0219032,286,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,NU0219032,286,1,4103-104,1480,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,286,2,2201,-1480,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,286,3,4103-104,80.73,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,NU0219032,286,4,2201,-80.73,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,NU0219032,286,5,4103-104,574.08,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,286,6,2201,-574.08,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,286,7,4103-104,860.8,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,286,8,2201,-860.8,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,286,9,4113-104,250,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,286,10,2201,-250,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,286,11,4113-104,77,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,286,12,2201,-77,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,286,13,4113-104,126,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,286,14,2201,-126,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,286,15,4613-104,250,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "PA reward","PA reward"
2,NU0219032,286,16,2201,-250,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "PA reward","PA reward"
2,NU0219032,286,17,4103-104,-47.74,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Unpaid Leave","Unpaid Leave"
2,NU0219032,286,18,2201, 47.74,/TS# /Job#200149757,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Unpaid Leave","Unpaid Leave"
1,NU0219032,287,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,NU0219032,287,1,4103-104,2000,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,287,2,2201,-2000,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,287,3,4103-104,327.24,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,NU0219032,287,4,2201,-327.24,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,NU0219032,287,5,4103-104,1018.08,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,287,6,2201,-1018.08,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,287,7,4103-104,872.64,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,287,8,2201,-872.64,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,287,9,4113-104,250,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,287,10,2201,-250,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,287,11,4113-104,105,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,287,12,2201,-105,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,287,13,4113-104,112,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,287,14,2201,-112,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,287,15,4113-104,50,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Perfect Attendance","Perfect Attendance"
2,NU0219032,287,16,2201,-50,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Perfect Attendance","Perfect Attendance"
2,NU0219032,287,17,4613-104,250,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "PA reward","PA reward"
2,NU0219032,287,18,2201,-250,/TS# /Job#200152229,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "PA reward","PA reward"
1,NU0219032,288,GL,JE,20190228,Cost of Sales - Pays,2019,2
2,NU0219032,288,1,4103-104,1480,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,288,2,2201,-1480,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Normal","Normal"
2,NU0219032,288,3,4103-104,161.46,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,NU0219032,288,4,2201,-161.46,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 3.0","OT 3.0"
2,NU0219032,288,5,4103-104,663.78,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,288,6,2201,-663.78,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 2.0","OT 2.0"
2,NU0219032,288,7,4103-104,753.2,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,288,8,2201,-753.2,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "OT 1.5","OT 1.5"
2,NU0219032,288,9,4113-104,250,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,288,10,2201,-250,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Auto Allowance","Auto Allowance"
2,NU0219032,288,11,4113-104,63,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,288,12,2201,-63,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Day Shift Allowance","Day Shift Allowance"
2,NU0219032,288,13,4113-104,154,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,288,14,2201,-154,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Night Shift Allowance","Night Shift Allowance"
2,NU0219032,288,15,4113-104,50,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Perfect Attendance","Perfect Attendance"
2,NU0219032,288,16,2201,-50,/TS# /Job#200149761,20190228,GL,JE,/Batch #NU0219032 /TSheet # /PaySlip # /Item: "Perfect Attendance","Perfect Attendance"
