5,,5,187,FV,-200.00,
5,,5,187,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,187,QTY,1,
5,,5,187,RATE,-200,
5,,5,187,UNIT,Unit,
2,,5,188,,,EPF,,0,0,0,-523.00,0,-523.00,0.00,-523.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-523.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-523.00,0,0,0,0,-523.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,188,FV,-523.00,
5,,5,188,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,188,QTY,1,
5,,5,188,RATE,-523,
5,,5,188,UNIT,Unit,
2,,5,189,,,SOCSO,,0,0,0,-69.05,0,-69.05,0.00,-69.05,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-69.05,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-69.05,0,0,0,0,-69.05,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,189,FV,-69.05,
5,,5,189,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,189,QTY,1,
5,,5,189,RATE,-69.05,
5,,5,189,UNIT,Unit,
2,,5,190,,,EIS,,0,0,0,-7.90,0,-7.90,0.00,-7.90,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-7.90,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-7.90,0,0,0,0,-7.90,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,190,FV,-7.90,
5,,5,190,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,190,QTY,1,
5,,5,190,RATE,-7.9,
5,,5,190,UNIT,Unit,
2,,5,191,,,Admin Fee,,0,0,0,-234.25,0,-234.25,-14.06,-234.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-14.06,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,-14.06,0,0,0,0,-14.06,0,0,0,0,0,0,0,0,0,0,-234.25,0,0,0,0,-14.06,0,0,0,0,0,0,0,0,0,-234.25,0,0,0,0,-234.25,0,-14.06,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,191,FV,-234.25,
5,,5,191,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,191,QTY,1,
5,,5,191,RATE,-234.25,
5,,5,191,UNIT,Unit,
2,,5,192,,,Med Benefit Reimburse,,0,0,0,-65.00,0,-65.00,-3.90,-65.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-3.90,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,-3.90,0,0,0,0,-3.90,0,0,0,0,0,0,0,0,0,0,-65.00,0,0,0,0,-3.90,0,0,0,0,0,0,0,0,0,-65.00,0,0,0,0,-65.00,0,-3.90,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,192,FV,-65.00,
5,,5,192,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,192,QTY,1,
5,,5,192,RATE,-65,
5,,5,192,UNIT,Unit,
2,,5,193,,S,Subatradevi A/P Ulagnathan (Engineer, Service Desk),,0,0,0,0.00,0,0.00,0.00,0.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,9999,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,193,FV,0.00,
5,,5,193,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,193,QTY,0,
5,,5,193,RATE,0,
5,,5,193,UNIT,,
2,,5,194,,,Normal,,0,0,0,-3800.00,0,-3800.00,0.00,-3800.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-3800.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-3800.00,0,0,0,0,-3800.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,194,FV,-3800.00,
5,,5,194,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,194,QTY,1,
5,,5,194,RATE,-3800,
5,,5,194,UNIT,Month,
2,,5,195,,,Day Shift Allowance,,0,0,0,-13.00,0,-13.00,0.00,-13.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-13.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-13.00,0,0,0,0,-13.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,195,FV,-13.00,
5,,5,195,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,195,QTY,1,
5,,5,195,RATE,-13,
5,,5,195,UNIT,Unit,
2,,5,196,,,EPF,,0,0,0,-497.00,0,-497.00,0.00,-497.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-497.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-497.00,0,0,0,0,-497.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,196,FV,-497.00,
5,,5,196,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,196,QTY,1,
5,,5,196,RATE,-497,
5,,5,196,UNIT,Unit,
2,,5,197,,,SOCSO,,0,0,0,-67.35,0,-67.35,0.00,-67.35,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-67.35,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-67.35,0,0,0,0,-67.35,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,197,FV,-67.35,
5,,5,197,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,197,QTY,1,
5,,5,197,RATE,-67.35,
5,,5,197,UNIT,Unit,
2,,5,198,,,EIS,,0,0,0,-7.70,0,-7.70,0.00,-7.70,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-7.70,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-7.70,0,0,0,0,-7.70,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,198,FV,-7.70,
5,,5,198,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,198,QTY,1,
5,,5,198,RATE,-7.7,
5,,5,198,UNIT,Unit,
2,,5,199,,,Admin Fee,,0,0,0,-222.50,0,-222.50,-13.35,-222.50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-13.35,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,-13.35,0,0,0,0,-13.35,0,0,0,0,0,0,0,0,0,0,-222.50,0,0,0,0,-13.35,0,0,0,0,0,0,0,0,0,-222.50,0,0,0,0,-222.50,0,-13.35,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,199,FV,-222.50,
5,,5,199,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,199,QTY,1,
5,,5,199,RATE,-222.5,
5,,5,199,UNIT,Unit,
2,,5,200,,,Med Benefit Reimburse,,0,0,0,-65.00,0,-65.00,-3.90,-65.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-3.90,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,-3.90,0,0,0,0,-3.90,0,0,0,0,0,0,0,0,0,0,-65.00,0,0,0,0,-3.90,0,0,0,0,0,0,0,0,0,-65.00,0,0,0,0,-65.00,0,-3.90,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,200,FV,-65.00,
5,,5,200,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,200,QTY,1,
5,,5,200,RATE,-65,
5,,5,200,UNIT,Unit,
2,,5,201,,S,Syed Ahmad Danial Bin Syed Ilham (Engineer, Service Desk),,0,0,0,0.00,0,0.00,0.00,0.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,9999,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,201,FV,0.00,
5,,5,201,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,201,QTY,0,
5,,5,201,RATE,0,
5,,5,201,UNIT,,
2,,5,202,,,Normal,,0,0,0,-4200.00,0,-4200.00,0.00,-4200.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-4200.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-4200.00,0,0,0,0,-4200.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,202,FV,-4200.00,
5,,5,202,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,202,QTY,1,
5,,5,202,RATE,-4200,
5,,5,202,UNIT,Month,
2,,5,203,,,KPI Incentive,,0,0,0,-200.00,0,-200.00,0.00,-200.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-200.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-200.00,0,0,0,0,-200.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,203,FV,-200.00,
5,,5,203,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,203,QTY,1,
5,,5,203,RATE,-200,
5,,5,203,UNIT,Unit,
2,,5,204,,,Day Shift Allowance,,0,0,0,-234.00,0,-234.00,0.00,-234.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-234.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-234.00,0,0,0,0,-234.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,204,FV,-234.00,
5,,5,204,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,204,QTY,1,
5,,5,204,RATE,-234,
5,,5,204,UNIT,Unit,
2,,5,205,,,OT Adjustment-Normal Day,,0,0,0,-119.00,0,-119.00,0.00,-119.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-119.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-119.00,0,0,0,0,-119.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,205,FV,-119.00,
5,,5,205,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,205,QTY,1,
5,,5,205,RATE,-119,
5,,5,205,UNIT,Unit,
2,,5,206,,,EPF,,0,0,0,-604.00,0,-604.00,0.00,-604.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-604.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-604.00,0,0,0,0,-604.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,206,FV,-604.00,
5,,5,206,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,206,QTY,1,
5,,5,206,RATE,-604,
5,,5,206,UNIT,Unit,
2,,5,207,,,SOCSO,,0,0,0,-69.05,0,-69.05,0.00,-69.05,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-69.05,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-69.05,0,0,0,0,-69.05,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,207,FV,-69.05,
5,,5,207,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,207,QTY,1,
5,,5,207,RATE,-69.05,
5,,5,207,UNIT,Unit,
2,,5,208,,,EIS,,0,0,0,-7.90,0,-7.90,0.00,-7.90,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-7.90,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-7.90,0,0,0,0,-7.90,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,208,FV,-7.90,
5,,5,208,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,208,QTY,1,
5,,5,208,RATE,-7.9,
5,,5,208,UNIT,Unit,
2,,5,209,,,Admin Fee,,0,0,0,-274.95,0,-274.95,-16.50,-274.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-16.50,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,-16.50,0,0,0,0,-16.50,0,0,0,0,0,0,0,0,0,0,-274.95,0,0,0,0,-16.50,0,0,0,0,0,0,0,0,0,-274.95,0,0,0,0,-274.95,0,-16.50,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,209,FV,-274.95,
5,,5,209,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,209,QTY,1,
5,,5,209,RATE,-274.95,
5,,5,209,UNIT,Unit,
2,,5,210,,,Med Benefit Reimburse,,0,0,0,-65.00,0,-65.00,-3.90,-65.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-3.90,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,-3.90,0,0,0,0,-3.90,0,0,0,0,0,0,0,0,0,0,-65.00,0,0,0,0,-3.90,0,0,0,0,0,0,0,0,0,-65.00,0,0,0,0,-65.00,0,-3.90,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,210,FV,-65.00,
5,,5,210,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,210,QTY,1,
5,,5,210,RATE,-65,
5,,5,210,UNIT,Unit,
2,,5,211,,S,Uma Shankar A/L Aravan (Analyst, Service Desk),,0,0,0,0.00,0,0.00,0.00,0.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,9999,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,211,FV,0.00,
5,,5,211,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,211,QTY,0,
5,,5,211,RATE,0,
5,,5,211,UNIT,,
2,,5,212,,,Normal,,0,0,0,-3620.00,0,-3620.00,0.00,-3620.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-3620.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-3620.00,0,0,0,0,-3620.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,212,FV,-3620.00,
5,,5,212,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,212,QTY,1,
5,,5,212,RATE,-3620,
5,,5,212,UNIT,Month,
2,,5,213,,,KPI Incentive,,0,0,0,-200.00,0,-200.00,0.00,-200.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-200.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-200.00,0,0,0,0,-200.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,213,FV,-200.00,
5,,5,213,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,213,QTY,1,
5,,5,213,RATE,-200,
5,,5,213,UNIT,Unit,
2,,5,214,,,Day Shift Allowance,,0,0,0,-260.00,0,-260.00,0.00,-260.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-260.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-260.00,0,0,0,0,-260.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,214,FV,-260.00,
5,,5,214,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,214,QTY,1,
5,,5,214,RATE,-260,
5,,5,214,UNIT,Unit,
2,,5,215,,,OT Adjustment-PH,,0,0,0,-232.00,0,-232.00,0.00,-232.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-232.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-232.00,0,0,0,0,-232.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,215,FV,-232.00,
5,,5,215,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,215,QTY,1,
5,,5,215,RATE,-232,
5,,5,215,UNIT,Unit,
2,,5,216,,,EPF,,0,0,0,-531.00,0,-531.00,0.00,-531.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-531.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-531.00,0,0,0,0,-531.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,216,FV,-531.00,
5,,5,216,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,216,QTY,1,
5,,5,216,RATE,-531,
5,,5,216,UNIT,Unit,
2,,5,217,,,SOCSO,,0,0,0,-69.05,0,-69.05,0.00,-69.05,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-69.05,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-69.05,0,0,0,0,-69.05,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,217,FV,-69.05,
5,,5,217,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,217,QTY,1,
5,,5,217,RATE,-69.05,
5,,5,217,UNIT,Unit,
2,,5,218,,,EIS,,0,0,0,-7.90,0,-7.90,0.00,-7.90,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-7.90,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-7.90,0,0,0,0,-7.90,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,218,FV,-7.90,
5,,5,218,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,218,QTY,1,
5,,5,218,RATE,-7.9,
5,,5,218,UNIT,Unit,
2,,5,219,,,Admin Fee,,0,0,0,-249.25,0,-249.25,-14.96,-249.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-14.96,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,-14.96,0,0,0,0,-14.96,0,0,0,0,0,0,0,0,0,0,-249.25,0,0,0,0,-14.96,0,0,0,0,0,0,0,0,0,-249.25,0,0,0,0,-249.25,0,-14.96,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,219,FV,-249.25,
5,,5,219,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,219,QTY,1,
5,,5,219,RATE,-249.25,
5,,5,219,UNIT,Unit,
2,,5,220,,,Med Benefit Reimburse,,0,0,0,-65.00,0,-65.00,-3.90,-65.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,-3.90,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,-3.90,0,0,0,0,-3.90,0,0,0,0,0,0,0,0,0,0,-65.00,0,0,0,0,-3.90,0,0,0,0,0,0,0,0,0,-65.00,0,0,0,0,-65.00,0,-3.90,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,220,FV,-65.00,
5,,5,220,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,220,QTY,1,
5,,5,220,RATE,-65,
5,,5,220,UNIT,Unit,
2,,5,221,,S,Natrah Binti Kamarudin (Service Desk Engineer),,0,0,0,0.00,0,0.00,0.00,0.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,9999,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,221,FV,0.00,
5,,5,221,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,221,QTY,0,
5,,5,221,RATE,0,
5,,5,221,UNIT,,
2,,5,222,,,Normal,,0,0,0,-3200.00,0,-3200.00,0.00,-3200.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-3200.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-3200.00,0,0,0,0,-3200.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,222,FV,-3200.00,
5,,5,222,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,222,QTY,1,
5,,5,222,RATE,-3200,
5,,5,222,UNIT,Month,
2,,5,223,,,No Pay Leave for Jan,,0,0,0,103.23,0,103.23,0.00,103.23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,103.23,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,103.23,0,0,0,0,103.23,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,223,FV,103.23,
5,,5,223,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,223,QTY,1,
5,,5,223,RATE,103.23,
5,,5,223,UNIT,Day(s),
2,,5,224,,,Day Shift Allowance,,0,0,0,-260.00,0,-260.00,0.00,-260.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-260.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-260.00,0,0,0,0,-260.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,224,FV,-260.00,
5,,5,224,PERIOD,1 Feb 2022-28 Feb 2022,
5,,5,224,QTY,1,
5,,5,224,RATE,-260,
5,,5,224,UNIT,Unit,
2,,5,225,,,OT Adjustment-Normal Day,,0,0,0,-51.00,0,-51.00,0.00,-51.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,3103-321,,,,0,0,,,,,0,0,,0,1,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,-51.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,-51.00,0,0,0,0,-51.00,0,0.00,0,0,0,0,0,0,0,0,,0,0,0,0,0
5,,5,225,FV,-51.00,
